Date,Trap,Address,Species,NumMosquitos,WnvPresent
2011-07-11,T135,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX TERRITANS,9,0
2011-07-11,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,37,0
2011-07-11,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,21,0
2011-07-11,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,1,0
2011-07-11,T144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,3,0
2011-07-11,T145,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-11,T145,"Chicago, IL, USA",CULEX RESTUANS,1,0
2011-07-11,T147,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,10,0
2011-07-11,T147,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,30,0
2011-07-11,T148,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,4,0
2011-07-11,T148,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,23,0
2011-07-11,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,51,0
2011-07-11,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,16,0
2011-07-11,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX SALINARIUS,3,0
2011-07-11,T152,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,8,0
2011-07-11,T155,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,1,0
2011-07-11,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,47,0
2011-07-11,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,37,0
2011-07-11,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX TERRITANS,1,0
2011-07-11,T200,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,7,0
2011-07-11,T200,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,11,0
2011-07-11,T200,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,3,0
2011-07-11,T209,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,2,0
2011-07-11,T212,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,4,0
2011-07-11,T212,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,1,0
2011-07-11,T212,"3700 118th Street, Chicago, IL 60617, USA",CULEX TERRITANS,2,0
2011-07-11,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-11,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,5,0
2011-07-11,T220,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,1,0
2011-07-11,T221,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-11,T221,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,2,0
2011-07-11,T223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,22,0
2011-07-11,T223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,41,0
2011-07-11,T224,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,9,0
2011-07-11,T224,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,3,0
2011-07-11,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-11,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,9,0
2011-07-11,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX SALINARIUS,1,0
2011-07-11,T226,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,4,0
2011-07-11,T226,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,28,0
2011-07-11,T226,"West Garfield Boulevard, Chicago, IL, USA",CULEX TERRITANS,2,0
2011-07-11,T227,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,4,0
2011-07-11,T228,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-11,T228,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,4,0
2011-07-11,T230,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,3,0
2011-07-11,T230,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,4,0
2011-07-11,T231,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-11,T231,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,2,0
2011-07-11,T232,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,9,0
2011-07-11,T232,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11,0
2011-07-11,T235,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,8,0
2011-07-11,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,2,0
2011-07-11,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,217,0
2011-07-11,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,288,0
2011-07-11,T903,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,42,0
2011-07-11,T903,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,103,0
2011-07-15,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,37,0
2011-07-15,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,17,0
2011-07-15,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,1,0
2011-07-15,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,91,0
2011-07-15,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,12,0
2011-07-15,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,100,0
2011-07-15,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,31,0
2011-07-15,T009,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T009,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,1,0
2011-07-15,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,3,0
2011-07-15,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,62,0
2011-07-15,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,9,0
2011-07-15,T012,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-15,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,5,0
2011-07-15,T017,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-15,T017,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,1,0
2011-07-15,T018,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,1,0
2011-07-15,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,6,0
2011-07-15,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,7,0
2011-07-15,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX TERRITANS,1,0
2011-07-15,T028,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,1,0
2011-07-15,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,4,0
2011-07-15,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,2,0
2011-07-15,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,35,0
2011-07-15,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,6,0
2011-07-15,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,4,0
2011-07-15,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,1,0
2011-07-15,T035,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,2,0
2011-07-15,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,4,0
2011-07-15,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,6,0
2011-07-15,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,4,0
2011-07-15,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,65,0
2011-07-15,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,2,0
2011-07-15,T049,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-15,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,11,0
2011-07-15,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,17,0
2011-07-15,T061,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,3,0
2011-07-15,T061,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,5,0
2011-07-15,T061,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,9,0
2011-07-15,T062,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,6,0
2011-07-15,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,3,0
2011-07-15,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,1,0
2011-07-15,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,21,0
2011-07-15,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,3,0
2011-07-15,T066,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,7,0
2011-07-15,T066,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX TERRITANS,1,0
2011-07-15,T073,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,2,0
2011-07-15,T073,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,14,0
2011-07-15,T073,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,18,0
2011-07-15,T074,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,2,0
2011-07-15,T079,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,1,0
2011-07-15,T079,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T079,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,2,0
2011-07-15,T080,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T080,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,6,0
2011-07-15,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,1,0
2011-07-15,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-15,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,6,0
2011-07-15,T083,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,6,0
2011-07-15,T089,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,1,0
2011-07-15,T090,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,7,0
2011-07-15,T090,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,59,0
2011-07-15,T090,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,3,0
2011-07-15,T094,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,48,0
2011-07-15,T094,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,28,0
2011-07-15,T094,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX SALINARIUS,1,0
2011-07-15,T099,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,6,0
2011-07-15,T099,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,14,0
2011-07-15,T102,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,6,0
2011-07-15,T102,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,3,0
2011-07-15,T114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,334,0
2011-07-15,T114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,86,0
2011-07-15,T115,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,304,0
2011-07-15,T115,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,3,0
2011-07-15,T115,"South Doty Avenue, Chicago, IL, USA",CULEX SALINARIUS,1,0
2011-07-15,T128,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,16,0
2011-07-15,T128,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,28,0
2011-07-15,T135,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX TERRITANS,1,0
2011-07-15,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,38,0
2011-07-15,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,32,0
2011-07-15,T138,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,1,0
2011-07-15,T144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,5,0
2011-07-15,T144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,4,0
2011-07-15,T145,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,5,0
2011-07-15,T147,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T147,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,2,0
2011-07-15,T148,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,1,0
2011-07-15,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,112,0
2011-07-15,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,17,0
2011-07-15,T152,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,6,0
2011-07-15,T152,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,5,0
2011-07-15,T155,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,1,0
2011-07-15,T158,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,8,0
2011-07-15,T158,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,1,0
2011-07-15,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,3,0
2011-07-15,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,2,0
2011-07-15,T200,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,5,0
2011-07-15,T200,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,3,0
2011-07-15,T200,"South Torrence Avenue, Chicago, IL, USA",CULEX SALINARIUS,1,0
2011-07-15,T209,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,4,0
2011-07-15,T209,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX TERRITANS,2,0
2011-07-15,T212,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,2,0
2011-07-15,T212,"3700 118th Street, Chicago, IL 60617, USA",CULEX TERRITANS,1,0
2011-07-15,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-15,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,2,0
2011-07-15,T220,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,3,0
2011-07-15,T220,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,2,0
2011-07-15,T221,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-15,T222,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T222,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,2,0
2011-07-15,T223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,118,0
2011-07-15,T223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,8,0
2011-07-15,T223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX TERRITANS,2,0
2011-07-15,T224,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,3,0
2011-07-15,T224,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,2,0
2011-07-15,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,4,0
2011-07-15,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,2,0
2011-07-15,T226,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS,3,0
2011-07-15,T226,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13,0
2011-07-15,T226,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,13,0
2011-07-15,T227,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T227,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,2,0
2011-07-15,T228,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,3,0
2011-07-15,T228,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,5,0
2011-07-15,T228,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX TERRITANS,1,0
2011-07-15,T230,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,2,0
2011-07-15,T231,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,1,0
2011-07-15,T232,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-15,T232,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,3,0
2011-07-15,T235,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS,6,0
2011-07-15,T235,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,21,0
2011-07-15,T235,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,7,0
2011-07-15,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,15,0
2011-07-15,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,35,0
2011-07-15,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,146,0
2011-07-15,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX SALINARIUS,2,0
2011-07-15,T903,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,5,0
2011-07-15,T903,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,30,0
2011-07-15,T903,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,139,0
2011-07-25,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,23,0
2011-07-25,T002,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,6,0
2011-07-25,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,2,0
2011-07-25,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,62,0
2011-07-25,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,10,0
2011-07-25,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,15,0
2011-07-25,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,6,0
2011-07-25,T009,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-25,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,2,0
2011-07-25,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,37,0
2011-07-25,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,2,0
2011-07-25,T012,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,7,0
2011-07-25,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,9,0
2011-07-25,T017,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-25,T018,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-25,T018,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX TERRITANS,2,0
2011-07-25,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,25,0
2011-07-25,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,7,0
2011-07-25,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX TERRITANS,2,0
2011-07-25,T028,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,3,0
2011-07-25,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,2,0
2011-07-25,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-25,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,1,0
2011-07-25,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,4,0
2011-07-25,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,47,0
2011-07-25,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,18,0
2011-07-25,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX TERRITANS,1,0
2011-07-25,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-25,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,1,0
2011-07-25,T035,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,3,0
2011-07-25,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,7,0
2011-07-25,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,2,0
2011-07-25,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-25,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,1,0
2011-07-25,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,22,0
2011-07-25,T047,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,6,0
2011-07-25,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,35,0
2011-07-25,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,12,0
2011-07-25,T049,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,1,0
2011-07-25,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,5,0
2011-07-25,T061,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,5,0
2011-07-25,T061,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,9,0
2011-07-25,T062,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,2,0
2011-07-25,T062,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,1,0
2011-07-25,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,2,0
2011-07-25,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,11,0
2011-07-25,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,4,0
2011-07-25,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,10,0
2011-07-25,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,16,0
2011-07-25,T065,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,7,0
2011-07-25,T069,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,1,0
2011-07-25,T069,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,3,0
2011-07-25,T073,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,2,0
2011-07-25,T073,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,18,0
2011-07-25,T073,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,18,0
2011-07-25,T074,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,3,0
